PokemonId	|	MoveId
634	|	Nasty-Plot
634	|	Thunder-Fang
634	|	Ice-Fang
634	|	Fire-Fang
634	|	Zen-Headbutt
634	|	Draco-Meteor
634	|	Double-Hit
634	|	Round
634	|	Incinerate
634	|	Dragon-Tail
634	|	Work-Up
634	|	Snarl
634	|	Confide
634	|	Stomping-Tantrum
634	|	Lash-Out
634	|	Tera-Blast
634	|	Dragon-Cheer
635	|	Fly
635	|	Slam
635	|	Headbutt
635	|	Tackle
635	|	Body-Slam
635	|	Take-Down
635	|	Bite
635	|	Roar
635	|	Flamethrower
635	|	Hydro-Pump
635	|	Surf
635	|	Hyper-Beam
635	|	Strength
635	|	Dragon-Rage
635	|	Fire-Spin
635	|	Thunder-Wave
635	|	Earthquake
635	|	Toxic
635	|	Screech
635	|	Double-Team
635	|	Reflect
635	|	Focus-Energy
635	|	Fire-Blast
635	|	Rest
635	|	Rock-Slide
635	|	Tri-Attack
635	|	Substitute
635	|	Thief
635	|	Snore
635	|	Spite
635	|	Protect
635	|	Scary-Face
635	|	Outrage
635	|	Endure
635	|	Swagger
635	|	Steel-Wing
635	|	Attract
635	|	Sleep-Talk
635	|	Return
635	|	Frustration
635	|	Dragon-Breath
635	|	Iron-Tail
635	|	Hidden-Power
635	|	Rain-Dance
635	|	Sunny-Day
635	|	Crunch
635	|	Psych-Up
635	|	Rock-Smash
635	|	Beat-Up
635	|	Uproar
635	|	Heat-Wave
635	|	Torment
635	|	Facade
635	|	Taunt
635	|	Helping-Hand
635	|	Superpower
635	|	Secret-Power
635	|	Hyper-Voice
635	|	Rock-Tomb
635	|	Signal-Beam
635	|	Dragon-Dance
635	|	Shock-Wave
635	|	Roost
635	|	Tailwind
635	|	U-Turn
635	|	Payback
635	|	Assurance
635	|	Dark-Pulse
635	|	Aqua-Tail
635	|	Dragon-Pulse
635	|	Dragon-Rush
635	|	Focus-Blast
635	|	Earth-Power
635	|	Giga-Impact
635	|	Nasty-Plot
635	|	Thunder-Fang
635	|	Ice-Fang
635	|	Fire-Fang
635	|	Zen-Headbutt
635	|	Flash-Cannon
635	|	Defog
635	|	Draco-Meteor
635	|	Stone-Edge
635	|	Stealth-Rock
635	|	Charge-Beam
635	|	Double-Hit
635	|	Round
635	|	Echoed-Voice
635	|	Incinerate
635	|	Acrobatics
635	|	Bulldoze
635	|	Dragon-Tail
635	|	Work-Up
635	|	Snarl
635	|	Confide
635	|	Throat-Chop
635	|	Brutal-Swing
635	|	Stomping-Tantrum
635	|	Breaking-Swipe
635	|	Scale-Shot
635	|	Lash-Out
635	|	Dual-Wingbeat
635	|	Tera-Blast
635	|	Dragon-Cheer
636	|	Body-Slam
636	|	Take-Down
636	|	Thrash
636	|	Double-Edge
636	|	Ember
636	|	Flamethrower
636	|	Absorb
636	|	Solar-Beam
636	|	String-Shot
636	|	Fire-Spin
636	|	Toxic
636	|	Psychic
636	|	Screech
636	|	Double-Team
636	|	Harden
636	|	Light-Screen
636	|	Fire-Blast
636	|	Amnesia
636	|	Leech-Life
636	|	Rest
636	|	Substitute
636	|	Flame-Wheel
636	|	Snore
636	|	Protect
636	|	Foresight
636	|	Giga-Drain
636	|	Endure
636	|	Swagger
636	|	Attract
636	|	Sleep-Talk
636	|	Return
636	|	Frustration
636	|	Safeguard
636	|	Morning-Sun
636	|	Hidden-Power
636	|	Sunny-Day
636	|	Heat-Wave
636	|	Will-O-Wisp
636	|	Facade
636	|	Secret-Power
636	|	Overheat
636	|	Signal-Beam
636	|	Calm-Mind
636	|	U-Turn
636	|	Magnet-Rise
636	|	Flare-Blitz
636	|	Bug-Buzz
636	|	Zen-Headbutt
636	|	Bug-Bite
636	|	Flame-Charge
636	|	Round
636	|	Incinerate
636	|	Acrobatics
636	|	Struggle-Bug
636	|	Wild-Charge
636	|	Confide
636	|	Lunge
636	|	Skitter-Smack
636	|	Tera-Blast
636	|	Pounce
636	|	Trailblaze
637	|	Gust
637	|	Whirlwind
637	|	Fly
637	|	Body-Slam
637	|	Take-Down
637	|	Thrash
637	|	Double-Edge
637	|	Ember
637	|	Flamethrower
637	|	Hyper-Beam
637	|	Absorb
637	|	Solar-Beam
637	|	String-Shot
637	|	Fire-Spin
637	|	Toxic
637	|	Psychic
637	|	Screech
637	|	Double-Team
637	|	Light-Screen
637	|	Fire-Blast
637	|	Amnesia
637	|	Leech-Life
637	|	Rest
637	|	Substitute
637	|	Flame-Wheel
637	|	Snore
637	|	Protect
637	|	Giga-Drain
637	|	Endure
637	|	Swagger
637	|	Attract
637	|	Sleep-Talk
637	|	Return
637	|	Frustration
637	|	Safeguard
637	|	Hidden-Power
637	|	Rain-Dance
637	|	Sunny-Day
637	|	Heat-Wave
637	|	Will-O-Wisp
637	|	Facade
637	|	Secret-Power
637	|	Air-Cutter
637	|	Overheat
637	|	Silver-Wind
637	|	Signal-Beam
637	|	Aerial-Ace
637	|	Calm-Mind
637	|	Roost
637	|	Tailwind
637	|	U-Turn
637	|	Magnet-Rise
637	|	Flare-Blitz
637	|	Poison-Jab
637	|	Air-Slash
637	|	Bug-Buzz
637	|	Giga-Impact
637	|	Zen-Headbutt
637	|	Defog
637	|	Bug-Bite
637	|	Rage-Powder
637	|	Quiver-Dance
637	|	Flame-Charge
637	|	Round
637	|	Incinerate
637	|	Acrobatics
637	|	Struggle-Bug
637	|	Wild-Charge
637	|	Hurricane
637	|	Fiery-Dance
637	|	Confide
637	|	Mystical-Fire
637	|	Lunge
637	|	Skitter-Smack
637	|	Dual-Wingbeat
637	|	Tera-Blast
637	|	Pounce
637	|	Trailblaze
638	|	Swords-Dance
638	|	Cut
638	|	Double-Kick
638	|	Body-Slam
638	|	Take-Down
638	|	Double-Edge
638	|	Leer
638	|	Roar
638	|	Hyper-Beam
638	|	Strength
638	|	Thunder-Wave
638	|	Toxic
638	|	Quick-Attack
638	|	Double-Team
638	|	Reflect
638	|	Swift
638	|	Rest
638	|	Substitute
638	|	Snore
638	|	Reversal
638	|	Protect
638	|	Scary-Face
638	|	Sandstorm
638	|	Endure
638	|	False-Swipe
638	|	Swagger
638	|	Sleep-Talk
638	|	Return
638	|	Frustration
638	|	Safeguard
638	|	Megahorn
638	|	Metal-Claw
638	|	Hidden-Power
638	|	Rain-Dance
638	|	Sunny-Day
638	|	Psych-Up
638	|	Rock-Smash
638	|	Facade
638	|	Taunt
638	|	Helping-Hand
638	|	Superpower
638	|	Revenge
638	|	Brick-Break
638	|	Secret-Power
638	|	Metal-Sound
638	|	Aerial-Ace
638	|	Iron-Defense
638	|	Block
638	|	Bounce
638	|	Calm-Mind
638	|	Metal-Burst
638	|	Close-Combat
638	|	Magnet-Rise
638	|	Aura-Sphere
638	|	Rock-Polish
638	|	Poison-Jab
638	|	Air-Slash
638	|	X-Scissor
638	|	Vacuum-Wave
638	|	Focus-Blast
638	|	Giga-Impact
638	|	Zen-Headbutt
638	|	Flash-Cannon
638	|	Iron-Head
638	|	Stone-Edge
638	|	Stealth-Rock
638	|	Hone-Claws
638	|	Heavy-Slam
638	|	Round
638	|	Quick-Guard
638	|	Retaliate
638	|	Volt-Switch
638	|	Work-Up
638	|	Sacred-Sword
638	|	Confide
638	|	Laser-Focus
638	|	Smart-Strike
638	|	Body-Press
638	|	Steel-Beam
638	|	Coaching
638	|	Tera-Blast
638	|	Upper-Hand
639	|	Swords-Dance
639	|	Cut
639	|	Double-Kick
639	|	Body-Slam
639	|	Take-Down
639	|	Double-Edge
639	|	Leer
639	|	Roar
639	|	Hyper-Beam
639	|	Strength
639	|	Earthquake
639	|	Toxic
639	|	Quick-Attack
639	|	Double-Team
639	|	Reflect
639	|	Swift
639	|	Rest
639	|	Rock-Slide
639	|	Substitute
639	|	Snore
639	|	Reversal
639	|	Protect
639	|	Scary-Face
639	|	Sandstorm
639	|	Endure
639	|	False-Swipe
639	|	Swagger
639	|	Sleep-Talk
639	|	Return
639	|	Frustration
639	|	Safeguard
639	|	Megahorn
639	|	Hidden-Power
639	|	Psych-Up
639	|	Rock-Smash
639	|	Facade
639	|	Taunt
639	|	Helping-Hand
639	|	Superpower
639	|	Revenge
639	|	Brick-Break
639	|	Secret-Power
639	|	Rock-Tomb
639	|	Aerial-Ace
639	|	Block
639	|	Calm-Mind
639	|	Rock-Blast
639	|	Close-Combat
639	|	Aura-Sphere
639	|	Rock-Polish
639	|	Poison-Jab
639	|	Air-Slash
639	|	X-Scissor
639	|	Focus-Blast
639	|	Earth-Power
639	|	Giga-Impact
639	|	Zen-Headbutt
639	|	Iron-Head
639	|	Stone-Edge
639	|	Stealth-Rock
639	|	Smack-Down
639	|	Round
639	|	Quick-Guard
639	|	Retaliate
639	|	Bulldoze
639	|	Work-Up
639	|	Sacred-Sword
639	|	Confide
639	|	High-Horsepower
639	|	Laser-Focus
639	|	Smart-Strike
639	|	Stomping-Tantrum
639	|	Coaching
639	|	Tera-Blast
639	|	Upper-Hand
640	|	Swords-Dance
640	|	Cut
640	|	Double-Kick
640	|	Body-Slam
640	|	Take-Down
640	|	Double-Edge
640	|	Leer
640	|	Roar
640	|	Hyper-Beam
640	|	Strength
640	|	Solar-Beam
640	|	Toxic
640	|	Quick-Attack
640	|	Double-Team
640	|	Light-Screen
640	|	Reflect
640	|	Swift
640	|	Flash
640	|	Rest
640	|	Substitute
640	|	Snore
640	|	Reversal
640	|	Protect
640	|	Scary-Face
640	|	Giga-Drain
640	|	Endure
640	|	False-Swipe
640	|	Swagger
640	|	Sleep-Talk
640	|	Return
640	|	Frustration
640	|	Safeguard
640	|	Megahorn
640	|	Synthesis
640	|	Hidden-Power
640	|	Sunny-Day
640	|	Psych-Up
640	|	Rock-Smash
640	|	Facade
640	|	Nature-Power
640	|	Taunt
640	|	Helping-Hand
640	|	Superpower
640	|	Revenge
640	|	Brick-Break
640	|	Secret-Power
640	|	Bullet-Seed
640	|	Aerial-Ace
640	|	Block
640	|	Bounce
640	|	Magical-Leaf
640	|	Calm-Mind
640	|	Leaf-Blade
640	|	Close-Combat
640	|	Worry-Seed
640	|	Aura-Sphere
640	|	Seed-Bomb
640	|	Air-Slash
640	|	X-Scissor
640	|	Vacuum-Wave
640	|	Focus-Blast
640	|	Energy-Ball
640	|	Giga-Impact
640	|	Zen-Headbutt
640	|	Leaf-Storm
640	|	Stone-Edge
640	|	Grass-Knot
640	|	Round
640	|	Quick-Guard
640	|	Retaliate
640	|	Work-Up
640	|	Sacred-Sword
640	|	Confide
640	|	Solar-Blade
640	|	Laser-Focus
640	|	Smart-Strike
640	|	Grassy-Glide
640	|	Coaching
640	|	Tera-Blast
640	|	Trailblaze
640	|	Upper-Hand
641	|	Gust
641	|	Fly
641	|	Body-Slam
641	|	Take-Down
641	|	Thrash
641	|	Leer
641	|	Bite
641	|	Hyper-Beam
641	|	Strength
641	|	Toxic
641	|	Psychic
641	|	Agility
641	|	Double-Team
641	|	Metronome
641	|	Rest
641	|	Substitute
641	|	Thief
641	|	Snore
641	|	Reversal
641	|	Protect
641	|	Scary-Face
641	|	Sludge-Bomb
641	|	Icy-Wind
641	|	Sandstorm
641	|	Endure
641	|	Swagger
641	|	Attract
641	|	Sleep-Talk
641	|	Return
641	|	Frustration
641	|	Iron-Tail
641	|	Hidden-Power
641	|	Rain-Dance
641	|	Sunny-Day
641	|	Crunch
641	|	Rock-Smash
641	|	Uproar
641	|	Heat-Wave
641	|	Torment
641	|	Facade
641	|	Taunt
641	|	Role-Play
641	|	Superpower
641	|	Revenge
641	|	Brick-Break
641	|	Knock-Off
641	|	Secret-Power
641	|	Astonish
641	|	Weather-Ball
641	|	Air-Cutter
641	|	Extrasensory
641	|	Aerial-Ace
641	|	Bulk-Up
641	|	Hammer-Arm
641	|	Tailwind
641	|	U-Turn
641	|	Payback
641	|	Assurance
641	|	Embargo
641	|	Fling
641	|	Dark-Pulse
641	|	Air-Slash
641	|	Focus-Blast
641	|	Giga-Impact
641	|	Nasty-Plot
641	|	Defog
641	|	Grass-Knot
641	|	Smack-Down
641	|	Sludge-Wave
641	|	Foul-Play
641	|	Round
641	|	Sky-Drop
641	|	Incinerate
641	|	Acrobatics
641	|	Hurricane
641	|	Confide
641	|	Brutal-Swing
641	|	Lash-Out
641	|	Bleakwind-Storm
641	|	Tera-Blast
641	|	Snowscape
641	|	Chilling-Water
642	|	Thunder-Punch
642	|	Fly
642	|	Body-Slam
642	|	Take-Down
642	|	Thrash
642	|	Leer
642	|	Bite
642	|	Hyper-Beam
642	|	Strength
642	|	Thunder-Shock
642	|	Thunderbolt
642	|	Thunder-Wave
642	|	Thunder
642	|	Toxic
642	|	Psychic
642	|	Agility
642	|	Double-Team
642	|	Rest
642	|	Substitute
642	|	Thief
642	|	Snore
642	|	Protect
642	|	Scary-Face
642	|	Sludge-Bomb
642	|	Endure
642	|	Swagger
642	|	Attract
642	|	Sleep-Talk
642	|	Return
642	|	Frustration
642	|	Iron-Tail
642	|	Hidden-Power
642	|	Rain-Dance
642	|	Sunny-Day
642	|	Crunch
642	|	Rock-Smash
642	|	Uproar
642	|	Torment
642	|	Facade
642	|	Charge
642	|	Taunt
642	|	Role-Play
642	|	Superpower
642	|	Revenge
642	|	Brick-Break
642	|	Knock-Off
642	|	Secret-Power
642	|	Astonish
642	|	Weather-Ball
642	|	Bulk-Up
642	|	Shock-Wave
642	|	Hammer-Arm
642	|	U-Turn
642	|	Payback
642	|	Assurance
642	|	Embargo
642	|	Fling
642	|	Heal-Block
642	|	Dark-Pulse
642	|	Focus-Blast
642	|	Giga-Impact
642	|	Nasty-Plot
642	|	Zen-Headbutt
642	|	Flash-Cannon
642	|	Defog
642	|	Discharge
642	|	Grass-Knot
642	|	Charge-Beam
642	|	Smack-Down
642	|	Sludge-Wave
642	|	Electro-Ball
642	|	Foul-Play
642	|	Round
642	|	Sky-Drop
642	|	Incinerate
642	|	Acrobatics
642	|	Volt-Switch
642	|	Electroweb
642	|	Wild-Charge
642	|	Snarl
642	|	Confide
642	|	Eerie-Impulse
642	|	Electric-Terrain
642	|	Smart-Strike
642	|	Brutal-Swing
642	|	Rising-Voltage
642	|	Lash-Out
642	|	Wildbolt-Storm
642	|	Tera-Blast
642	|	Supercell-Slam
643	|	Cut
643	|	Fly
643	|	Body-Slam
643	|	Take-Down
643	|	Double-Edge
643	|	Roar
643	|	Flamethrower
643	|	Hyper-Beam
643	|	Strength
643	|	Solar-Beam
643	|	Dragon-Rage
643	|	Fire-Spin
643	|	Toxic
643	|	Psychic
643	|	Double-Team
643	|	Light-Screen
643	|	Reflect
643	|	Fire-Blast
643	|	Swift
643	|	Rest
643	|	Rock-Slide
643	|	Slash
643	|	Substitute
643	|	Snore
643	|	Protect
643	|	Scary-Face
643	|	Outrage
643	|	Endure
643	|	Swagger
643	|	Steel-Wing
643	|	Sleep-Talk
643	|	Return
643	|	Frustration
643	|	Safeguard
643	|	Dragon-Breath
643	|	Hidden-Power
643	|	Rain-Dance
643	|	Sunny-Day
643	|	Crunch
643	|	Ancient-Power
643	|	Shadow-Ball
643	|	Rock-Smash
643	|	Heat-Wave
643	|	Will-O-Wisp
643	|	Facade
643	|	Helping-Hand
643	|	Imprison
643	|	Secret-Power
643	|	Hyper-Voice
643	|	Weather-Ball
643	|	Overheat
643	|	Rock-Tomb
643	|	Extrasensory
643	|	Dragon-Claw
643	|	Dragon-Dance
643	|	Roost
643	|	Tailwind
643	|	Payback
643	|	Fling
643	|	Flare-Blitz
643	|	Dragon-Pulse
643	|	Focus-Blast
643	|	Earth-Power
643	|	Giga-Impact
643	|	Shadow-Claw
643	|	Fire-Fang
643	|	Zen-Headbutt
643	|	Defog
643	|	Draco-Meteor
643	|	Stone-Edge
643	|	Hone-Claws
643	|	Flame-Charge
643	|	Round
643	|	Echoed-Voice
643	|	Incinerate
643	|	Dragon-Tail
643	|	Heat-Crash
643	|	Blue-Flare
643	|	Fusion-Flare
643	|	Noble-Roar
643	|	Confide
643	|	Mystical-Fire
643	|	Laser-Focus
643	|	Brutal-Swing
643	|	Body-Press
643	|	Breaking-Swipe
643	|	Scale-Shot
643	|	Dual-Wingbeat
643	|	Scorching-Sands
643	|	Tera-Blast
643	|	Dragon-Cheer
644	|	Thunder-Punch
644	|	Cut
644	|	Fly
644	|	Body-Slam
644	|	Take-Down
644	|	Double-Edge
644	|	Roar
644	|	Hyper-Beam
644	|	Strength
644	|	Dragon-Rage
644	|	Thunderbolt
644	|	Thunder-Wave
644	|	Thunder
644	|	Toxic
644	|	Psychic
644	|	Double-Team
644	|	Light-Screen
644	|	Haze
644	|	Reflect
644	|	Swift
644	|	Flash
644	|	Rest
644	|	Rock-Slide
644	|	Slash
644	|	Substitute
644	|	Snore
644	|	Protect
644	|	Scary-Face
644	|	Outrage
644	|	Endure
644	|	Swagger
644	|	Steel-Wing
644	|	Sleep-Talk
644	|	Return
644	|	Frustration
644	|	Safeguard
644	|	Dragon-Breath
644	|	Hidden-Power
644	|	Rain-Dance
644	|	Sunny-Day
644	|	Crunch
644	|	Ancient-Power
644	|	Shadow-Ball
644	|	Rock-Smash
644	|	Facade
644	|	Focus-Punch
644	|	Charge
644	|	Helping-Hand
644	|	Brick-Break
644	|	Imprison
644	|	Secret-Power
644	|	Hyper-Voice
644	|	Weather-Ball
644	|	Rock-Tomb
644	|	Signal-Beam
644	|	Dragon-Claw
644	|	Dragon-Dance
644	|	Shock-Wave
644	|	Roost
644	|	Tailwind
644	|	Payback
644	|	Fling
644	|	Magnet-Rise
644	|	Dragon-Pulse
644	|	Focus-Blast
644	|	Earth-Power
644	|	Giga-Impact
644	|	Shadow-Claw
644	|	Thunder-Fang
644	|	Zen-Headbutt
644	|	Flash-Cannon
644	|	Defog
644	|	Draco-Meteor
644	|	Stone-Edge
644	|	Stealth-Rock
644	|	Charge-Beam
644	|	Hone-Claws
644	|	Electro-Ball
644	|	Round
644	|	Echoed-Voice
644	|	Volt-Switch
644	|	Dragon-Tail
644	|	Wild-Charge
644	|	Bolt-Strike
644	|	Fusion-Bolt
644	|	Noble-Roar
644	|	Confide
644	|	Electric-Terrain
644	|	Laser-Focus
644	|	Brutal-Swing
644	|	Body-Press
644	|	Breaking-Swipe
644	|	Scale-Shot
644	|	Rising-Voltage
644	|	Dual-Wingbeat
644	|	Tera-Blast
644	|	Dragon-Cheer
644	|	Supercell-Slam
645	|	Swords-Dance
645	|	Fly
645	|	Body-Slam
645	|	Take-Down
645	|	Leer
645	|	Hyper-Beam
645	|	Strength
645	|	Rock-Throw
645	|	Earthquake
645	|	Fissure
645	|	Dig
645	|	Toxic
645	|	Psychic
645	|	Double-Team
645	|	Self-Destruct
645	|	Explosion
645	|	Rest
645	|	Rock-Slide
645	|	Substitute
645	|	Snore
645	|	Protect
645	|	Scary-Face
645	|	Sludge-Bomb
645	|	Mud-Slap
645	|	Outrage
645	|	Sandstorm
645	|	Endure
645	|	Swagger
645	|	Attract
645	|	Sleep-Talk
645	|	Return
645	|	Frustration
645	|	Iron-Tail
645	|	Hidden-Power
645	|	Rain-Dance
645	|	Sunny-Day
645	|	Crunch
645	|	Rock-Smash
645	|	Facade
645	|	Taunt
645	|	Role-Play
645	|	Superpower
645	|	Brick-Break
645	|	Knock-Off
645	|	Imprison
645	|	Secret-Power
645	|	Weather-Ball
645	|	Rock-Tomb
645	|	Extrasensory
645	|	Sand-Tomb
645	|	Block
645	|	Bulk-Up
645	|	Mud-Shot
645	|	Calm-Mind
645	|	Gravity
645	|	Hammer-Arm
645	|	U-Turn
645	|	Payback
645	|	Fling
645	|	Punishment
645	|	Rock-Polish
645	|	Focus-Blast
645	|	Earth-Power
645	|	Giga-Impact
645	|	Nasty-Plot
645	|	Defog
645	|	Stone-Edge
645	|	Stealth-Rock
645	|	Grass-Knot
645	|	Smack-Down
645	|	Sludge-Wave
645	|	Round
645	|	Bulldoze
645	|	Confide
645	|	Brutal-Swing
645	|	Stomping-Tantrum
645	|	Scorching-Sands
645	|	Sandsear-Storm
645	|	Tera-Blast
646	|	Cut
646	|	Fly
646	|	Body-Slam
646	|	Take-Down
646	|	Roar
646	|	Ice-Beam
646	|	Blizzard
646	|	Hyper-Beam
646	|	Strength
646	|	Dragon-Rage
646	|	Toxic
646	|	Psychic
646	|	Double-Team
646	|	Light-Screen
646	|	Reflect
646	|	Swift
646	|	Rest
646	|	Rock-Slide
646	|	Slash
646	|	Substitute
646	|	Snore
646	|	Protect
646	|	Scary-Face
646	|	Icy-Wind
646	|	Outrage
646	|	Endure
646	|	Swagger
646	|	Steel-Wing
646	|	Sleep-Talk
646	|	Return
646	|	Frustration
646	|	Safeguard
646	|	Dragon-Breath
646	|	Hidden-Power
646	|	Rain-Dance
646	|	Sunny-Day
646	|	Ancient-Power
646	|	Shadow-Ball
646	|	Rock-Smash
646	|	Hail
646	|	Facade
646	|	Helping-Hand
646	|	Endeavor
646	|	Imprison
646	|	Secret-Power
646	|	Hyper-Voice
646	|	Weather-Ball
646	|	Rock-Tomb
646	|	Signal-Beam
646	|	Sheer-Cold
646	|	Aerial-Ace
646	|	Icicle-Spear
646	|	Dragon-Claw
646	|	Dragon-Dance
646	|	Roost
646	|	Payback
646	|	Fling
646	|	Dragon-Pulse
646	|	Focus-Blast
646	|	Earth-Power
646	|	Giga-Impact
646	|	Avalanche
646	|	Shadow-Claw
646	|	Ice-Fang
646	|	Zen-Headbutt
646	|	Flash-Cannon
646	|	Draco-Meteor
646	|	Iron-Head
646	|	Stone-Edge
646	|	Hone-Claws
646	|	Round
646	|	Echoed-Voice
646	|	Dragon-Tail
646	|	Glaciate
646	|	Noble-Roar
646	|	Freeze-Dry
646	|	Confide
646	|	Laser-Focus
646	|	Brutal-Swing
646	|	Body-Press
646	|	Breaking-Swipe
646	|	Scale-Shot
646	|	Dual-Wingbeat
646	|	Tera-Blast
646	|	Snowscape
646	|	Dragon-Cheer
647	|	Swords-Dance
647	|	Cut
647	|	Double-Kick
647	|	Take-Down
647	|	Double-Edge
647	|	Leer
647	|	Roar
647	|	Hydro-Pump
647	|	Surf
647	|	Bubble-Beam
647	|	Hyper-Beam
647	|	Low-Kick
647	|	Strength
647	|	Toxic
647	|	Double-Team
647	|	Reflect
647	|	Swift
647	|	Rest
647	|	Substitute
647	|	Snore
647	|	Reversal
647	|	Protect
647	|	Icy-Wind
647	|	Endure
647	|	False-Swipe
647	|	Swagger
647	|	Sleep-Talk
647	|	Return
647	|	Frustration
647	|	Safeguard
647	|	Pain-Split
647	|	Megahorn
647	|	Baton-Pass
647	|	Hidden-Power
647	|	Rain-Dance
647	|	Sunny-Day
647	|	Psych-Up
647	|	Rock-Smash
647	|	Hail
647	|	Facade
647	|	Taunt
647	|	Helping-Hand
647	|	Superpower
647	|	Revenge
647	|	Brick-Break
647	|	Endeavor
647	|	Secret-Power
647	|	Muddy-Water
647	|	Aerial-Ace
647	|	Bounce
647	|	Covet
647	|	Calm-Mind
647	|	Water-Pulse
647	|	Close-Combat
647	|	Last-Resort
647	|	Aura-Sphere
647	|	Poison-Jab
647	|	Aqua-Tail
647	|	Air-Slash
647	|	X-Scissor
647	|	Vacuum-Wave
647	|	Focus-Blast
647	|	Giga-Impact
647	|	Stone-Edge
647	|	Aqua-Jet
647	|	Round
647	|	Quick-Guard
647	|	Scald
647	|	Retaliate
647	|	Work-Up
647	|	Sacred-Sword
647	|	Secret-Sword
647	|	Confide
647	|	Smart-Strike
647	|	Liquidation
647	|	Coaching
647	|	Flip-Turn
647	|	Tera-Blast
647	|	Trailblaze
647	|	Chilling-Water
647	|	Upper-Hand
648	|	Fire-Punch
648	|	Ice-Punch
648	|	Thunder-Punch
648	|	Swords-Dance
648	|	Sing
648	|	Psybeam
648	|	Hyper-Beam
648	|	Low-Kick
648	|	Strength
648	|	Thunderbolt
648	|	Thunder-Wave
648	|	Thunder
648	|	Toxic
648	|	Confusion
648	|	Psychic
648	|	Quick-Attack
648	|	Double-Team
648	|	Light-Screen
648	|	Metronome
648	|	Swift
648	|	Dream-Eater
648	|	Flash
648	|	Rest
648	|	Substitute
648	|	Snore
648	|	Reversal
648	|	Protect
648	|	Perish-Song
648	|	Endure
648	|	Charm
648	|	Swagger
648	|	Sleep-Talk
648	|	Heal-Bell
648	|	Return
648	|	Frustration
648	|	Safeguard
648	|	Baton-Pass
648	|	Hidden-Power
648	|	Rain-Dance
648	|	Sunny-Day
648	|	Psych-Up
648	|	Shadow-Ball
648	|	Rock-Smash
648	|	Uproar
648	|	Facade
648	|	Focus-Punch
648	|	Helping-Hand
648	|	Trick
648	|	Role-Play
648	|	Magic-Coat
648	|	Recycle
648	|	Brick-Break
648	|	Knock-Off
648	|	Skill-Swap
648	|	Snatch
648	|	Secret-Power
648	|	Teeter-Dance
648	|	Hyper-Voice
648	|	Fake-Tears
648	|	Signal-Beam
648	|	Covet
648	|	Calm-Mind
648	|	Shock-Wave
648	|	Gravity
648	|	Wake-Up-Slap
648	|	U-Turn
648	|	Close-Combat
648	|	Payback
648	|	Embargo
648	|	Fling
648	|	Last-Resort
648	|	Drain-Punch
648	|	Focus-Blast
648	|	Energy-Ball
648	|	Giga-Impact
648	|	Shadow-Claw
648	|	Zen-Headbutt
648	|	Trick-Room
648	|	Stone-Edge
648	|	Grass-Knot
648	|	Charge-Beam
648	|	Hone-Claws
648	|	Wonder-Room
648	|	Psyshock
648	|	Telekinesis
648	|	Magic-Room
648	|	Low-Sweep
648	|	Round
648	|	Echoed-Voice
648	|	Ally-Switch
648	|	Acrobatics
648	|	Retaliate
648	|	Work-Up
648	|	Dual-Chop
648	|	Relic-Song
648	|	Disarming-Voice
648	|	Play-Rough
648	|	Confide
648	|	Dazzling-Gleam
648	|	Power-Up-Punch
648	|	Laser-Focus
648	|	Coaching
648	|	Triple-Axel
648	|	Tera-Blast
648	|	Alluring-Voice
649	|	Fly
649	|	Flamethrower
649	|	Ice-Beam
649	|	Blizzard
649	|	Hyper-Beam
649	|	Solar-Beam
649	|	Thunderbolt
649	|	Thunder-Wave
649	|	Thunder
649	|	Toxic
649	|	Psychic
649	|	Quick-Attack
649	|	Screech
649	|	Double-Team
649	|	Light-Screen
649	|	Reflect
649	|	Self-Destruct
649	|	Swift
649	|	Leech-Life
649	|	Flash
649	|	Explosion
649	|	Rest
649	|	Tri-Attack
649	|	Slash
649	|	Substitute
649	|	Snore
649	|	Protect
649	|	Zap-Cannon
649	|	Lock-On
649	|	Giga-Drain
649	|	Endure
649	|	Swagger
649	|	Fury-Cutter
649	|	Sleep-Talk
649	|	Return
649	|	Frustration
649	|	Metal-Claw
649	|	Hidden-Power
649	|	Facade
649	|	Magic-Coat
649	|	Recycle
649	|	Secret-Power
649	|	Blaze-Kick
649	|	Metal-Sound
649	|	Signal-Beam
649	|	Aerial-Ace
649	|	Iron-Defense
649	|	Shock-Wave
649	|	Gravity
649	|	U-Turn
649	|	Assurance
649	|	Last-Resort
649	|	Magnet-Rise
649	|	Rock-Polish
649	|	Dark-Pulse
649	|	X-Scissor
649	|	Bug-Buzz
649	|	Energy-Ball
649	|	Giga-Impact
649	|	Shadow-Claw
649	|	Zen-Headbutt
649	|	Flash-Cannon
649	|	Gunk-Shot
649	|	Iron-Head
649	|	Magnet-Bomb
649	|	Bug-Bite
649	|	Charge-Beam
649	|	Hone-Claws
649	|	Telekinesis
649	|	Flame-Charge
649	|	Simple-Beam
649	|	Round
649	|	Ally-Switch
649	|	Struggle-Bug
649	|	Electroweb
649	|	Techno-Blast
649	|	Fell-Stinger
649	|	Confide
649	|	Infestation
649	|	Steel-Beam
650	|	Thunder-Punch
650	|	Swords-Dance
650	|	Cut
650	|	Vine-Whip
650	|	Tackle
650	|	Body-Slam
650	|	Take-Down
650	|	Pin-Missile
650	|	Bite
650	|	Growl
650	|	Roar
650	|	Low-Kick
650	|	Strength
650	|	Leech-Seed
650	|	Solar-Beam
